Unnamed: 0,party_mentioned,post_stance,author_id,num_of_agents_received,num_of_agents_not_received,num_of_spreader_agents,num_of_disinterested_agents,network_polarization,net_polarization2,network_homophily,network_homophily2,network_polarity,user_satisfaction
510,1.0,0.19911,2210.9,1171.8,2866.2,217.2,954.6,0.1244108,0.08208540005610754,-0.00133724939065204,0.00058319745868105,-0.0062277,-2.12255052394364e-05
511,5.0,0.756892,1943.7,3134.4,903.6,1659.3,1475.1,0.1247163,0.08220367585187474,-0.00127919667302901,0.00055905238346573,-0.0061963,-2.39293661695389e-05
512,5.0,0.46449299999999993,2237.5,2603.2,1434.8,1025.0,1578.2,0.12496890000000001,0.08234711536380453,-0.0011554010237676102,0.0005527965036676499,-0.0061637,-2.3511224023039003e-05
513,2.0,-0.364467,2446.6,2167.9,1870.1,736.3,1431.6,0.12481489999999999,0.08223395131246428,-0.00112514647273751,0.00058950274085818,-0.006161399999999999,-2.751399034937442e-05
514,3.0,0.64617,2089.5,2837.6,1200.4,1358.1,1479.5,0.125135,0.08223515294534076,-0.00113415779328316,0.0008116279945009101,-0.0060549,-2.027520986535176e-05
515,0.0,-0.520237,1780.8,2496.6,1541.4,1003.5,1493.1,0.1248883,0.08219683873755475,-0.00116883997798189,0.00079199191475567,-0.0060399,-3.1043139796416292e-06
516,4.0,-0.575928,1282.6,2229.0,1809.0,944.3,1284.7,0.1247457,0.08214050314567851,-0.00139929730922364,0.00115371888198606,-0.005989700000000001,-3.6873832943354918e-06
517,4.0,0.417335,2046.2,1735.5,2302.5,595.0,1140.5,0.12490860000000001,0.08225262854906061,-0.0011513578396086899,0.0010479236010844301,-0.0060115,1.7954160250341606e-06
518,0.0,0.703599,2122.5,2187.1,1850.9,1081.2,1105.9,0.1251863,0.08233926707926571,-0.00106203991542355,0.00100323148684104,-0.006032,-1.962631721761763e-06
519,2.0,0.351567,2583.0,2158.8,1879.2,701.5,1457.3,0.1253779,0.08245473494095239,-0.0009270658282634601,0.00089807666848383,-0.006086699999999999,-1.9292464160693473e-06
520,0.0,0.607466,2200.0,2748.3,1289.7,1228.1,1520.2,0.1256259,0.08251804917453162,-0.0009433471278310901,0.0009072018444704399,-0.0060777,7.017537991518474e-06
521,3.0,0.701608,2195.9,2613.5,1424.5,1320.9,1292.6,0.1259517,0.08265127690371646,-0.0010079216404418902,0.001042480559889656,-0.0060485,1.5394601843965888e-05
522,0.0,-0.553824,2279.0,2420.3,1617.7,1032.5,1387.8,0.12577180000000002,0.08259523590382505,-0.0010881446607280102,0.00100210589538848,-0.0060582,1.5597992851323437e-05
523,4.0,0.673596,1956.2,2682.1,1355.9,1271.2,1410.9,0.12598789999999999,0.08278319072538784,-0.0008956821031092801,0.00093042106765623,-0.006048,7.949382156802288e-06
524,0.0,-0.294435,2014.0,1567.4,2470.6,403.1,1164.3,0.12589460000000002,0.08273522584606965,-0.00096417263695806,0.0008720936244868201,-0.006033800000000001,6.109653721741015e-06
525,1.0,0.707972,1830.2,3163.0,875.0,1583.7,1579.3,0.12629030000000002,0.08298408708719897,-0.00102725691972558,0.0010598428003591302,-0.006097900000000001,-1.1887533170350002e-05
526,4.0,-0.660947,1672.0,2187.0,1851.0,1004.3,1182.7,0.12613780000000002,0.0829574749738929,-0.00118465540787387,0.0009914782091847499,-0.0060929,-5.159090754429062e-06
527,3.0,0.393656,2469.6,2182.0,1856.0,772.0,1410.0,0.1263841,0.08310955714745785,-0.00130323098508827,0.00103609926530302,-0.006104399999999999,-5.201329254281051e-06
528,5.0,-0.636661,2307.1,3022.1,1015.9,1468.6,1553.5,0.1261405,0.08293105047402796,-0.00132464081455606,0.0010844979639692,-0.006138699999999999,-1.4596848492303332e-05
529,3.0,-0.20134,1180.0,898.7,3139.3,167.3,731.4,0.1260856,0.08291772146450718,-0.00129840507375638,0.00108537847614262,-0.006156099999999999,-1.9266622758427077e-05
530,4.0,-0.334566,1485.0,1799.2,2238.8,492.6,1306.6,0.1259765,0.08279656708949137,-0.00128178998632329,0.00099342319839105,-0.0061765,-2.495635046216762e-05
531,3.0,-0.872714,1709.3,3395.1,642.9,1944.6,1450.5,0.125711,0.08279634984551286,-0.00124092242371371,0.0006306664651563999,-0.0062251,-1.3659507942824103e-05
532,5.0,0.496795,2086.5,2933.0,1105.0,1209.3,1723.7,0.1260017,0.08302327071320117,-0.0012370660394087798,0.00046162798059777994,-0.006211899999999999,-1.298727901366421e-05
533,2.0,0.478152,1637.8,2685.2,1352.8,1115.9,1569.3,0.126269,0.08322387074139564,-0.00125406868915794,0.00039865407116799003,-0.006273299999999998,-1.0379412547560404e-05
534,1.0,-0.626627,2197.2,3376.8,661.2,1582.4,1794.4,0.1258203,0.08291586210587859,-0.0013837105491397,0.0004496744752003999,-0.006203099999999999,-1.6086004093073484e-05
535,3.0,-0.328394,2005.1,1327.4,2710.6,379.0,948.4,0.12573620000000002,0.08285882997161077,-0.0013936610880983399,0.0004441918808212899,-0.0061844000000000005,-1.917765476937655e-05
536,2.0,0.587811,1866.0,3452.4,585.6,1630.5,1821.9,0.1261429,0.08308358469157572,-0.00141399829044567,0.0009649343719706461,-0.006253899999999998,-1.9912508222859716e-05
537,0.0,0.713765,1593.1,2666.6,1371.4,1301.1,1365.5,0.1264461,0.08317667898771057,-0.0013782390969319484,0.0010220720563279106,-0.006234399999999999,-1.4768699833404398e-05
538,3.0,0.488551,1810.1,2212.7,1825.3,862.4,1350.3,0.1267455,0.08324813868547665,-0.0012834380194355723,0.0008751131331349605,-0.006262200000000001,-2.202054199729885e-05
539,1.0,0.426989,1721.9,2302.5,1735.5,854.0,1448.5,0.1270847,0.08345857302943113,-0.001301085389347,0.0009017585539486922,-0.0063639000000000005,-2.303789954689274e-05
540,0.0,0.508953,1977.4,992.0,3046.0,388.3,603.7,0.12723990000000002,0.0835336499884078,-0.0013786850257853853,0.001030768475998022,-0.0063542,-1.5137137652465121e-05
541,4.0,-0.541517,1623.8,1867.8,2170.2,748.9,1118.9,0.12710680000000002,0.08344615444951171,-0.00128093398641234,0.001177238795982322,-0.0063472,-2.7301961268033155e-05
542,5.0,-0.368294,2362.0,2318.0,1720.0,762.5,1555.5,0.1269247,0.08337262133781782,-0.00130776109349844,0.0010407721573321628,-0.0063587999999999995,-1.982105686231513e-05
543,2.0,0.465201,2487.3,2562.8,1475.2,1069.2,1493.6,0.1271725,0.0835350800638491,-0.00132930872104782,0.0012771639684812798,-0.006418599999999999,-1.523490998665982e-05
544,3.0,-0.701608,1077.7,2858.3,1179.7,1450.1,1408.2,0.1268327,0.08347989099877959,-0.00132133902626719,0.0014104116056392435,-0.0064323,-2.0294577835061726e-05
545,0.0,-0.673031,1813.0,3368.5,669.5,1609.4,1759.1,0.1265095,0.08333599407267267,-0.001444411594900989,0.0014298219546024261,-0.0064047999999999996,9.523749998222757e-07
546,3.0,-0.517913,1684.9,2095.1,1942.9,848.6,1246.5,0.1263089,0.08325890915336798,-0.00149270918098865,0.0015128615927506263,-0.0063693,2.3203371779230848e-06
547,3.0,-0.424243,2060.3,2822.4,1215.6,1001.0,1821.4,0.1260065,0.08315594527807355,-0.00148470657433608,0.0016917292605600105,-0.0064166,-5.612864584682234e-06
548,0.0,1.0,1748.0,3241.3,796.7,1873.1,1368.2,0.1263198,0.08330349343722745,-0.00132306318059323,0.0015241372281203781,-0.0064638000000000004,-1.1370489537482834e-06
549,5.0,-0.727125,2290.5,3272.9,765.1,1710.3,1562.6,0.12610939999999998,0.0831653997833345,-0.0014555014790481502,0.0014328480153851899,-0.006492100000000001,-1.042357909589373e-06
550,4.0,0.655289,2184.6,1765.9,2272.1,814.1,951.8,0.126277,0.08333935230872087,-0.00134276658468438,0.00153053018209865,-0.0065077,-2.77562422674109e-06
551,1.0,-0.419944,1846.2,2032.1,2005.9,746.1,1286.0,0.1260721,0.08324653522898683,-0.0013811326692642818,0.00160623736581289,-0.0064773999999999995,3.6659405700525647e-06
552,5.0,-0.272478,1736.1,1284.7,2753.3,322.2,962.5,0.125996,0.08318595362870192,-0.0014142869236038527,0.00154396659437956,-0.006461400000000001,2.226847288769664e-06
553,2.0,0.42859400000000003,1742.7,1987.0,2051.0,778.7,1208.3,0.1261816,0.0832920167973468,-0.0013335263774969094,0.001501430685309067,-0.0064545,1.1796824625537034e-05
554,3.0,-0.520518,1578.1,1606.0,2432.0,653.5,952.5,0.1260164,0.08322925085212023,-0.0011932266726952744,0.0015397444699826672,-0.006495400000000001,1.1382089549461796e-05
555,5.0,0.387532,1834.5,1848.0,2190.0,620.2,1227.8,0.1261657,0.08330863765341578,-0.00122387134583395,0.0016643679611201862,-0.006487299999999999,9.224978937446285e-06
556,0.0,-0.367488,2492.7,2292.9,1745.1,696.3,1596.6,0.12601089999999998,0.08322516420672646,-0.00121244565254855,0.00180342984669271,-0.006491800000000001,7.176764024260225e-06
557,3.0,-0.153355,1337.0,354.5,3683.5,51.5,303.0,0.12598990000000002,0.0832198515663574,-0.0012038168592723802,0.0017928426229491885,-0.006488300000000001,7.119031791514087e-06
558,1.0,-0.342492,1818.3,2395.5,1642.5,737.1,1658.4,0.1257169,0.08305664138596532,-0.00125979168466186,0.00169677008616855,-0.006450599999999999,6.989779767977735e-06
559,5.0,0.388304,1762.5,1453.3,2584.7,496.5,956.8,0.1258062,0.08310468767374063,-0.0012993857441900097,0.00171259107513198,-0.0064491999999999996,6.689513770880972e-06
560,0.0,0.689686,1806.1,2914.6,1123.4,1411.7,1502.9,0.1261325,0.08326932191613609,-0.001298758969489232,0.0017476361355128998,-0.006473000000000001,1.1538811328027582e-05
561,5.0,0.379019,2148.9,2430.9,1607.1,799.5,1631.4,0.1263371,0.08335177657960505,-0.00131539990595401,0.0016395280439753302,-0.0064859,6.36893984680741e-06
562,0.0,0.605865,2529.5,2770.5,1267.5,1253.6,1516.9,0.1266745,0.08351503427165044,-0.00124003344061974,0.0017108494587665599,-0.006482699999999999,6.112948450981852e-06
563,4.0,0.426884,2315.6,1592.4,2445.6,534.2,1058.2,0.1268069,0.08362006617834007,-0.0011902269339149662,0.00196933728717299,-0.006446200000000001,7.383637152820235e-06
564,5.0,-0.521338,2178.7,2925.2,1112.8,1240.9,1684.3,0.12658629999999998,0.08352735417176597,-0.0010622182516759299,0.0018990045425923703,-0.0064417,1.4009864354285233e-05
565,5.0,0.727125,1837.0,3214.2,823.8,1645.5,1568.7,0.1269302,0.08374174418370753,-0.00123421903115302,0.00193487472999498,-0.0064469,3.054063742693339e-05
566,0.0,-0.755187,2603.7,2665.1,1372.9,1363.9,1301.2,0.1266118,0.08368065178376297,-0.00130533230230502,0.0017308516356112798,-0.006410500000000001,4.545361626422349e-05
567,5.0,0.436746,2192.0,2631.3,1406.7,992.3,1639.0,0.1269305,0.08385869074749104,-0.00107788139890074,0.0017334566390369,-0.0063929999999999985,5.0095601486883054e-05
568,4.0,0.495908,1807.4,2456.1,1581.9,950.3,1505.8,0.1271862,0.08395913380646332,-0.0009987610985808548,0.00196527335316809,-0.0064172000000000005,4.059801725885335e-05
569,1.0,0.678742,1770.7,2497.5,1540.5,1239.7,1257.8,0.1274509,0.08414063496301633,-0.001048773992058172,0.00207922607508315,-0.0064494999999999995,3.795640832296697e-05
570,0.0,-0.736754,1998.3,3303.7,734.3,1650.5,1653.2,0.1271543,0.08403666324765084,-0.0010984857312899966,0.00198052196730523,-0.0064143,3.4178072130615896e-05
571,0.0,0.701911,2771.9,2150.3,1887.7,1051.6,1098.7,0.1274361,0.0841321122251632,-0.0011743493172613167,0.00204542039377573,-0.0063822,3.5207064646376445e-05
572,5.0,0.787335,1968.0,3270.7,767.3,1758.2,1512.5,0.1277314,0.08431290797598459,-0.00111588724947074,0.00182232691631775,-0.006337100000000001,4.8630564908687665e-05
573,1.0,-0.618043,2156.9,2712.2,1325.8,1265.2,1447.0,0.1273866,0.08411643976393238,-0.0010504333557549198,0.0019341188434513,-0.0062451,4.772725718675511e-05
574,4.0,-0.780724,1973.2,2843.2,1194.8,1434.2,1409.0,0.1271593,0.08398269813189009,-0.00108845028354121,0.0020292341072470376,-0.0062112,3.38809057796636e-05
575,1.0,0.63831,2019.1,2596.4,1441.6,1213.4,1383.0,0.1275634,0.08416273454629979,-0.0009760692029845766,0.0018935252472777075,-0.0063100000000000005,2.963641716889141e-05
576,2.0,0.383225,1815.5,2246.3,1791.7,816.8,1429.5,0.12779449999999998,0.08430114100447147,-0.0010531956522422102,0.0018910234700474798,-0.006382299999999999,2.2237002765035163e-05
577,1.0,-0.267529,1933.1,1086.4,2951.6,269.7,816.7,0.1277324,0.08425391753360179,-0.00106244438657115,0.00193536462300463,-0.006383799999999999,2.003806184913725e-05
578,5.0,-0.59605,2152.9,2309.1,1728.9,1044.6,1264.5,0.12757939999999998,0.08418444717212346,-0.00104319588488965,0.00215203218182477,-0.0063735,7.5619135268670065e-06
579,0.0,-0.466134,2028.8,1553.5,2484.5,564.9,988.6,0.1274271,0.08415477907548131,-0.0009505814525747934,0.00213786269318554,-0.0063528000000000005,1.1580900322285514e-05
580,1.0,-0.653195,2007.1,2469.9,1568.1,1185.3,1284.6,0.127196,0.0839495983866117,-0.000816546355073737,0.0019839550129990913,-0.0063170000000000006,1.546260313650976e-05
581,2.0,-0.538954,2080.9,2711.5,1326.5,1237.7,1473.8,0.1268699,0.08375775956913101,-0.0009952019286478102,0.0018302742579155598,-0.0062097,7.457328654988645e-06
582,4.0,-0.495658,2192.7,2228.4,1809.6,853.1,1375.3,0.1267255,0.08370399082336008,-0.0009796234262223838,0.00164729008112868,-0.006186,1.0446212093270008e-05
583,5.0,-0.399902,2172.3,2376.3,1661.7,841.7,1534.6,0.1264751,0.08357536314205002,-0.0007964434158953201,0.00157399763258268,-0.006206500000000001,-4.479593593983031e-06
584,4.0,0.543052,2697.2,1729.7,2308.3,683.6,1046.1,0.1266511,0.08368203087407414,-0.0008281231788336372,0.0017419913387667699,-0.0061852,-1.1273816759473199e-05
585,2.0,0.270443,1848.0,1378.8,2659.2,380.7,998.1,0.1267702,0.0837701850539179,-0.0007369379886532944,0.0015970659539708866,-0.0062099,-2.1459109264683648e-05
586,4.0,0.295965,2458.5,1036.7,3001.3,271.3,765.4,0.1268357,0.083807171530862,-0.00074860804044445,0.0015542156140589793,-0.0062177,-1.8854515677151357e-05
587,2.0,0.292325,1891.9,1456.1,2581.9,440.5,1015.6,0.12697350000000002,0.08387354464355454,-0.00072791763289582,0.0015407722399268001,-0.006241000000000002,-1.9864122562132537e-05
588,1.0,0.592109,2320.4,1778.1,2259.9,794.0,984.1,0.1272092,0.08397672752914535,-0.0007310790662924969,0.00167341656911496,-0.0063219,-2.2248188190119352e-05
589,0.0,-0.24570799999999998,2282.2,823.6,3214.4,176.8,646.8,0.1271591,0.08397608694189426,-0.0007757830203095,0.00171703249661925,-0.0063279,-2.1594458818152258e-05
590,1.0,-0.591819,1697.0,2644.4,1393.6,1192.2,1452.2,0.12694840000000002,0.08391147286696601,-0.00065823551755565,0.0019056462946444297,-0.0062857,-1.53356577179769e-05
591,1.0,-0.288136,1917.2,1472.3,2565.7,375.1,1097.2,0.12681119999999999,0.08380174201173167,-0.0008092577177016801,0.00183995106587834,-0.006268499999999999,-1.4777798010329129e-05
592,2.0,-0.4159149999999999,2241.7,2376.2,1661.8,893.4,1482.8,0.126479,0.08366621420253928,-0.0007750938744053701,0.00160112099901685,-0.0061245,-9.399207723946858e-06
593,0.0,0.519166,2121.5,2158.8,1879.2,847.3,1311.5,0.1267496,0.08385634200594756,-0.0007922244149087502,0.0017250492355948802,-0.0061172,-1.616931221114258e-05
594,5.0,-0.314661,1934.1,2031.8,2006.2,605.5,1426.3,0.1265783,0.08374606357572117,-0.0008352244125031799,0.00184673695888345,-0.0061122,-1.5419727334334324e-05
595,0.0,-0.21735699999999997,2457.6,1412.2,2625.8,262.7,1149.5,0.126495,0.0836997136454107,-0.0007873514335717599,0.0018777304472233,-0.0061052,-1.686214543097028e-05
596,2.0,0.289077,1804.5,2444.8,1593.2,710.6,1734.2,0.1267197,0.0838606933903888,-0.0008000292859303357,0.00192116659754968,-0.0061835,-1.5340105947799615e-05
597,0.0,-0.25331,2362.4,1613.5,2424.5,359.3,1254.2,0.12663059999999998,0.0838204303924497,-0.0008350196649720834,0.00200211741431217,-0.006171899999999999,-2.2419045890490125e-05
598,4.0,0.6443,2269.5,1934.3,2103.7,875.5,1058.8,0.1267846,0.08389332261884211,-0.0008238120122590099,0.00217109925597673,-0.0061506,-1.795757211371667e-05
599,3.0,0.663407,2343.3,2414.0,1624.0,1167.9,1246.1,0.1271002,0.08400118446303832,-0.000919602632686,0.00240044854367852,-0.006110799999999999,-1.4887697700167758e-05
600,4.0,-0.65719,2021.4,2360.4,1677.6,1097.5,1262.9,0.1268916,0.0838773083012264,-0.0008965516663081898,0.00207310489558892,-0.0061497999999999995,-9.860389799392846e-06
601,2.0,0.677466,1862.8,3479.3,558.7,1795.3,1684.0,0.1272984,0.08404948423887744,-0.00092856087526507,0.00224092717735472,-0.0062207,-1.8845636147495595e-05
602,4.0,-0.364048,2188.0,1483.6,2554.4,419.2,1064.4,0.1272427,0.08402360892203894,-0.00094463491689914,0.00223907755641868,-0.006218,-1.6496223433384376e-05
603,5.0,-0.426686,1960.9,2559.1,1478.9,947.6,1611.5,0.127034,0.08385843324754702,-0.0008930220560497901,0.00207292372335118,-0.006231799999999998,-3.492051921617438e-05
604,2.0,-0.276193,2532.8,2176.8,1861.2,615.5,1561.3,0.1267642,0.08374654386945393,-0.0007034505160841301,0.00201364504748961,-0.006174700000000001,-4.480416786375e-05
605,1.0,-0.787818,1633.4,3323.6,714.4,1751.2,1572.4,0.126427,0.08355132348764568,-0.00053884620311264,0.00215891021273213,-0.0060488,-4.686056463977001e-05
606,2.0,0.47640200000000005,2200.0,2935.3,1102.7,1226.2,1709.1,0.12679369999999998,0.08369889182830018,-0.00058868302029021,0.0019971645693822202,-0.006104300000000002,-5.302377059477e-05
607,1.0,-0.716082,1758.6,2566.2,1471.8,1275.4,1290.8,0.12660149999999998,0.08358597756986023,-0.00053939357128655,0.00155217336966055,-0.0060767,-4.496941593559001e-05
608,5.0,-0.503221,2242.4,1838.7,2199.3,762.4,1076.3,0.126495,0.08348790348783301,-0.0004849369019925,0.0014168146322334,-0.006100900000000001,-4.2627966756280014e-05
609,5.0,0.320106,2082.5,1660.0,2378.0,505.9,1154.1,0.1266462,0.0835838954949357,-0.00046433213028552187,0.0015354571928005,-0.0061091999999999995,-4.5859579593589996e-05
610,4.0,0.795291,1896.4,3131.5,906.5,1586.0,1545.5,0.1269478,0.08378258487006202,-0.000382784538010986,0.00178526632905328,-0.0061183999999999995,-6.203710076221998e-05
611,1.0,0.481307,2440.1,2234.4,1803.6,848.8,1385.6,0.1272005,0.08394384233615847,-0.0004130234958052858,0.00162907694929263,-0.006172100000000001,-5.4923559434389996e-05
612,0.0,-0.250143,2354.0,1460.5,2577.5,305.0,1155.5,0.1270897,0.08389154381738956,-0.00037946479939428,0.0016025863178675,-0.006182700000000001,-5.845294855211999e-05
613,4.0,0.461435,2024.1,1405.7,2632.3,538.4,867.3,0.12725820000000002,0.08393453312306104,-0.00036641562053509,0.00179845869795539,-0.0061537,-5.699936257788339e-05
614,0.0,-0.475368,1575.3,2508.1,1529.9,951.4,1556.7,0.1269944,0.0837976797801719,-0.00044166416817824003,0.00168296429236993,-0.0061514,-5.854547856530999e-05
615,2.0,0.478996,1872.4,3029.7,1008.3,1279.3,1750.4,0.1272202,0.08394992943138248,-0.00035458173288957994,0.00179280713740387,-0.0061849,-7.194734207425973e-05
616,0.0,-0.447748,1803.7,2320.3,1717.7,826.2,1494.1,0.127016,0.08389809744811047,-0.00033515086219382896,0.0017326760541127601,-0.0061906,-8.679658945791001e-05
617,1.0,0.4179320000000001,2605.6,1354.3,2683.7,468.6,885.7,0.1271372,0.08401481108072625,-0.000299186566189649,0.00165785607572859,-0.006221,-8.621265012234e-05
618,4.0,0.380667,2553.2,1531.7,2506.3,509.1,1022.6,0.12729010000000002,0.08412932109951701,-0.00033257075075767003,0.00172637171340389,-0.0062341,-8.859288912539e-05
619,4.0,0.643901,2073.7,2338.9,1699.1,1045.6,1293.3,0.1274824,0.08423935153832848,-0.00034714628905947004,0.0015855813243503502,-0.0062032,-9.558132555207e-05
620,0.0,0.469542,1782.7,1977.2,2060.8,743.4,1233.8,0.1277086,0.0843480357434396,-0.00041971050397964004,0.0016683573556213402,-0.0062046,-9.475302754775647e-05
621,5.0,0.262164,1801.1,1521.1,2516.9,380.3,1140.8,0.127829,0.08442637288779618,-0.00042045254599983007,0.0016137378110787702,-0.006208900000000001,-9.908764306647035e-05
622,5.0,0.593031,1962.0,2666.2,1371.8,1203.9,1462.3,0.1280662,0.0845664324763458,-0.00040117963889528004,0.00186715187285083,-0.0061997,-0.00011220080842644
623,0.0,-0.346672,2528.5,2004.0,2034.0,569.8,1434.2,0.1279371,0.08454273339757507,-0.000384542858155983,0.00206054085440998,-0.0061757,-0.00011472172042106998
624,5.0,-0.553137,2193.0,2351.3,1686.7,1033.4,1317.9,0.1277297,0.08446111205878842,-0.00030049499979030003,0.00184228137061288,-0.0061739,-0.00010413757195199
625,2.0,0.257002,1711.7,2041.5,1996.5,541.7,1499.8,0.1278983,0.08453991049508258,-0.00032691072626373006,0.00194309190502001,-0.0061934,-9.120583280368744e-05
626,4.0,-0.300073,1865.6,1412.9,2625.1,374.9,1038.0,0.12775799999999998,0.08443078934065773,-0.0003203556280569267,0.00186998015365485,-0.0061809000000000005,-9.876118746413002e-05
627,4.0,0.288187,2102.5,1480.3,2557.7,395.4,1084.9,0.12787540000000003,0.08447444199361778,-0.0002011403308202606,0.00198987561438634,-0.006199499999999999,-9.994919225831001e-05
628,5.0,0.161482,1772.3,1335.3,2702.7,205.0,1130.3,0.1279178,0.0844936107351577,-0.00026011735446606265,0.00196783822342517,-0.006201299999999999,-9.888576329631e-05
629,4.0,-0.8580029999999998,2046.0,2622.8,1415.2,1397.8,1225.0,0.1277266,0.08446711296361857,-0.00037662775732136,0.00199523357284722,-0.0062254,-9.632607010846e-05
630,1.0,-0.370335,2274.8,1894.8,2143.2,588.8,1306.0,0.1275317,0.08437503868347197,-0.00044926694172653,0.00209819199691396,-0.0061894,-9.383702243635683e-05
631,1.0,0.0,1849.3,57.4,3980.6,0.0,57.4,0.1275317,0.08437503868347197,-0.00044926694172653,0.00209819199691396,-0.0061894,-9.383702243635683e-05
632,4.0,-0.747526,2461.2,1934.0,2104.0,976.1,957.9,0.12734810000000002,0.08431716081152109,-0.0004856472185752501,0.0020044781558804896,-0.006088399999999999,-8.625071687810193e-05
633,4.0,0.737399,2358.9,2337.3,1700.7,1132.9,1204.4,0.1276222,0.08441861193862252,-0.00055192091023479,0.00219717101622656,-0.0061233,-8.133256702665981e-05
634,2.0,0.796779,1592.9,3227.8,810.2,1821.1,1406.7,0.1278438,0.08454153024058049,-0.00044758104445372993,0.0025456822367964167,-0.006187700000000001,-6.699926373376058e-05
635,0.0,-0.454387,2204.2,2542.0,1496.0,917.0,1625.0,0.12770120000000001,0.08444904809677276,-0.0004563967495412031,0.0026823880563171102,-0.0061836,-7.017552145156706e-05
636,0.0,0.786314,1904.8,2162.5,1875.5,1108.8,1053.7,0.1279732,0.08455009434497,-0.00041507840613760997,0.0025693808261694003,-0.0061717,-5.2706682839493994e-05
637,0.0,0.657905,1549.2,2927.9,1110.1,1350.1,1577.8,0.1283155,0.08474500497256535,-0.00040209257066291,0.0022975539538952496,-0.0061652,-5.824361576430671e-05
638,5.0,0.750571,1530.2,3152.2,885.8,1663.0,1489.2,0.1286345,0.08496357141473011,-0.0002640672757272921,0.002833088439169311,-0.0061203,-5.705827166775418e-05
639,1.0,0.685638,2700.1,2231.1,1806.9,1075.2,1155.9,0.1288844,0.08519431480378209,-0.00029007715010894,0.00282097157101344,-0.0062099,-5.455280904105219e-05
640,5.0,-0.628102,2980.0,2563.7,1474.3,1221.1,1342.6,0.1286532,0.08506518751032974,-0.00023912602842535998,0.00243691407246894,-0.0062737,-6.034063230588725e-05
641,3.0,-0.548932,1743.2,2518.1,1519.9,1048.4,1469.7,0.1283998,0.08509757615810702,-0.00019472508722362,0.0024390611831469,-0.0062584,-6.803171982755e-05
642,2.0,-0.451043,2263.1,3283.1,754.9,1325.3,1957.8,0.1279924,0.08483152141885553,-0.00030827976712965,0.00251075825630282,-0.006147199999999999,-8.224660823698997e-05
643,5.0,0.505577,2638.1,2857.8,1180.2,1171.4,1686.4,0.1282428,0.08499777166076486,-0.00032351805356182995,0.00248648831106112,-0.0061033,-7.962191486050616e-05
644,1.0,0.594314,1714.7,2431.5,1606.5,1068.6,1362.9,0.1285451,0.08513736337927762,-0.00024851782559969003,0.00271109135625428,-0.0061694,-6.971855045512836e-05
645,3.0,0.4687279999999999,1792.9,2132.0,1906.0,812.1,1319.9,0.1288098,0.08523479253592899,-0.0003998625260117873,0.0026871451252239,-0.0061289,-7.188188257998002e-05
646,2.0,0.360837,1662.8,2538.3,1499.7,881.9,1656.4,0.1290695,0.08542583501077752,-0.0003708605789626801,0.00253730711395986,-0.0061905,-7.941159017263001e-05
647,2.0,-0.586029,2660.7,2788.0,1250.0,1347.6,1440.4,0.1287047,0.0852363957332881,-0.00026303102013399,0.0024871421388849,-0.0061537,-9.417667187603e-05
648,4.0,0.311362,2093.5,1567.0,2471.0,435.0,1132.0,0.1288271,0.08530073983885755,-0.00024082111123768825,0.00262464121635179,-0.0061595999999999995,-9.276592862274836e-05
649,2.0,-0.495926,1569.2,2913.6,1124.4,1252.3,1661.3,0.1285023,0.08510660349885292,-0.0004314718614601383,0.00260645649798312,-0.0060899000000000005,-0.00010876420658775
650,5.0,0.31905,1825.7,1713.2,2324.8,489.7,1223.5,0.1286361,0.08516079915944011,-0.00040860167896608,0.0029064082051257,-0.0061003,-0.00011577548863346001
651,3.0,0.42564,2131.1,2638.1,1399.9,940.5,1697.6,0.1289097,0.08528420277430585,-0.00047670837033389,0.0030135339533947,-0.0060917,-0.00011033079495829999
652,1.0,-0.656543,1557.5,2518.0,1520.0,1183.1,1334.9,0.1287023,0.08516400966687798,-0.0004217445590379724,0.0028337940290721936,-0.0060811,-9.089821411383e-05
653,2.0,-0.620892,2470.9,3196.8,841.2,1556.1,1640.7,0.12836,0.0849816946691569,-0.00039903626362530005,0.00285318803177021,-0.0060189,-7.939013992052998e-05
654,5.0,0.672259,1607.1,3449.4,588.6,1688.6,1760.8,0.1287159,0.08528945981077676,-0.00035488115500636005,0.00295024231662065,-0.0059778999999999995,-7.954377922895998e-05
655,0.0,0.734473,2334.2,2428.2,1609.8,1207.5,1220.7,0.1290984,0.08551811295308032,-0.00022859348505538998,0.00291259328120862,-0.005988,-6.858133517388e-05
656,0.0,-0.701911,2196.2,3220.9,817.1,1540.6,1680.3,0.12875589999999998,0.08535596802284126,-0.00039302278475710373,0.00255196717495396,-0.0060283,-7.112356330939997e-05
657,4.0,0.376902,2192.6,1764.6,2273.4,554.4,1210.2,0.128881,0.08542862084238298,-0.000278446432934011,0.00246434251450121,-0.0059995,-7.363919566180999e-05
658,4.0,-0.563166,1881.6,2495.9,1542.1,1037.5,1458.4,0.1286381,0.08521992132386055,-0.0003092426501974695,0.002192256785909912,-0.0059995000000000005,-7.452552776823998e-05
659,2.0,-0.371461,2202.3,2712.6,1325.4,927.0,1785.6,0.128394,0.08507654607534482,-0.0002973791214262308,0.00232562626708346,-0.0058931999999999995,-7.212604781701002e-05
660,3.0,-0.364623,2104.9,1868.8,2169.2,602.5,1266.3,0.1281851,0.08500124900567993,-0.00038493846815913736,0.0022537753400867,-0.0058747999999999995,-7.597666788248001e-05
